,element,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes_x,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,web_name,element_type,team,minutes_y,name,strength
0,1,8,0,False,2020-09-12T11:30:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,70,0,76656,0,0,Özil,3,Arsenal,0,Fulham,3
1,1,19,0,True,2020-09-19T19:00:00Z,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,69,-16828,68335,995,17823,Özil,3,Arsenal,0,West Ham,4
2,1,11,0,False,2020-09-28T19:00:00Z,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,69,-11451,59793,675,12126,Özil,3,Arsenal,0,Liverpool,4
3,1,15,0,True,2020-10-04T13:00:00Z,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,68,-5324,56403,647,5971,Özil,3,Arsenal,0,Sheffield Utd,2
4,1,12,0,False,2020-10-17T16:30:00Z,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,68,-4224,53689,616,4840,Özil,3,Arsenal,0,Man City,5
5,1,9,0,True,2020-10-25T19:15:00Z,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,68,-3184,51023,276,3460,Özil,3,Arsenal,0,Leicester,4
6,1,13,0,False,2020-11-01T16:30:00Z,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,68,-3147,48026,57,3204,Özil,3,Arsenal,0,Man Utd,4
7,1,2,0,True,2020-11-08T19:15:00Z,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,68,-1691,46467,38,1729,Özil,3,Arsenal,0,Aston Villa,3
8,1,10,0,False,2020-11-22T16:30:00Z,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,68,-1364,45182,14,1378,Özil,3,Arsenal,0,Leeds,3
9,1,20,0,True,2020-11-29T19:15:00Z,1,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,68,-525,44753,12,537,Özil,3,Arsenal,0,Wolves,3
10,1,17,0,False,2020-12-06T16:30:00Z,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,68,-498,44303,19,517,Özil,3,Arsenal,0,Spurs,4
11,1,4,0,True,2020-12-13T19:15:00Z,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,68,-324,44061,19,343,Özil,3,Arsenal,0,Burnley,2
12,1,16,0,True,2020-12-16T18:00:00Z,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,68,-238,43855,8,246,Özil,3,Arsenal,0,Southampton,3
13,1,7,0,False,2020-12-19T17:30:00Z,2,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,68,-197,43696,5,202,Özil,3,Arsenal,0,Everton,3
14,1,5,0,True,2020-12-26T17:30:00Z,3,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,68,-301,43434,16,317,Özil,3,Arsenal,0,Chelsea,4
15,1,3,0,False,2020-12-29T18:00:00Z,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,68,-151,43310,3,154,Özil,3,Arsenal,0,Brighton,3
16,1,18,0,False,2021-01-02T20:00:00Z,0,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,68,-152,43178,15,167,Özil,3,Arsenal,0,West Brom,2
17,1,6,0,True,2021-01-14T20:00:00Z,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,68,-285,42915,14,299,Özil,3,Arsenal,0,Crystal Palace,3
18,1,14,0,True,2021-01-18T20:00:00Z,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,67,-109,42856,9,118,Özil,3,Arsenal,0,Newcastle,2
19,1,16,0,False,2021-01-26T20:15:00Z,1,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,67,-237,42645,3,240,Özil,3,Arsenal,0,Southampton,3
20,1,13,0,True,2021-01-30T17:30:00Z,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,67,-103,42545,0,103,Özil,3,Arsenal,0,Man Utd,4
21,1,20,0,False,2021-02-02T18:00:00Z,2,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,67,-109,42434,0,109,Özil,3,Arsenal,0,Wolves,3
22,1,2,0,False,2021-02-06T12:30:00Z,1,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,67,-134,42302,0,134,Özil,3,Arsenal,0,Aston Villa,3
23,1,10,0,True,2021-02-14T16:30:00Z,4,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,67,-142,42152,0,142,Özil,3,Arsenal,0,Leeds,3
24,1,12,0,True,2021-02-21T16:30:00Z,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,67,-132,42028,0,132,Özil,3,Arsenal,0,Man City,5
25,1,9,0,False,2021-02-28T12:00:00Z,1,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,67,-117,41913,0,117,Özil,3,Arsenal,0,Leicester,4
26,1,4,0,False,2021-03-06T12:30:00Z,1,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,67,-91,41826,0,91,Özil,3,Arsenal,0,Burnley,2
27,1,17,0,True,2021-03-14T16:30:00Z,2,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,67,-68,41758,0,68,Özil,3,Arsenal,0,Spurs,4
28,1,19,0,False,2021-03-21T15:00:00Z,3,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,67,-48,41707,0,48,Özil,3,Arsenal,0,West Ham,4
29,1,11,0,True,2021-04-03T19:00:00Z,0,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,67,-74,41637,0,74,Özil,3,Arsenal,0,Liverpool,4
30,2,8,0,False,2020-09-12T11:30:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,12184,0,0,Sokratis,2,Arsenal,0,Fulham,3
31,2,19,0,True,2020-09-19T19:00:00Z,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-4015,8234,51,4066,Sokratis,2,Arsenal,0,West Ham,4
32,2,11,0,False,2020-09-28T19:00:00Z,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-1641,6874,9673,11314,Sokratis,2,Arsenal,0,Liverpool,4
33,2,15,0,True,2020-10-04T13:00:00Z,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-739,6274,38,777,Sokratis,2,Arsenal,0,Sheffield Utd,2
34,2,12,0,False,2020-10-17T16:30:00Z,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-167,6624,233,400,Sokratis,2,Arsenal,0,Man City,5
35,2,9,0,True,2020-10-25T19:15:00Z,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-392,6429,182,574,Sokratis,2,Arsenal,0,Leicester,4
36,2,13,0,False,2020-11-01T16:30:00Z,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-608,5829,18,626,Sokratis,2,Arsenal,0,Man Utd,4
37,2,2,0,True,2020-11-08T19:15:00Z,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-321,5530,10,331,Sokratis,2,Arsenal,0,Aston Villa,3
38,2,10,0,False,2020-11-22T16:30:00Z,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-246,5298,11,257,Sokratis,2,Arsenal,0,Leeds,3
39,2,20,0,True,2020-11-29T19:15:00Z,1,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-112,5198,4,116,Sokratis,2,Arsenal,0,Wolves,3
40,2,17,0,False,2020-12-06T16:30:00Z,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-98,5111,5,103,Sokratis,2,Arsenal,0,Spurs,4
41,2,4,0,True,2020-12-13T19:15:00Z,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-72,5048,7,79,Sokratis,2,Arsenal,0,Burnley,2
42,2,16,0,True,2020-12-16T18:00:00Z,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-37,5014,7,44,Sokratis,2,Arsenal,0,Southampton,3
43,2,7,0,False,2020-12-19T17:30:00Z,2,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-42,4977,3,45,Sokratis,2,Arsenal,0,Everton,3
44,2,5,0,True,2020-12-26T17:30:00Z,3,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-62,4918,8,70,Sokratis,2,Arsenal,0,Chelsea,4
45,2,3,0,False,2020-12-29T18:00:00Z,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-18,4905,0,18,Sokratis,2,Arsenal,0,Brighton,3
46,2,18,0,False,2021-01-02T20:00:00Z,0,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-24,4886,8,32,Sokratis,2,Arsenal,0,West Brom,2
47,2,6,0,True,2021-01-14T20:00:00Z,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-47,4833,6,53,Sokratis,2,Arsenal,0,Crystal Palace,3
48,2,14,0,True,2021-01-18T20:00:00Z,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-19,4824,1,20,Sokratis,2,Arsenal,0,Newcastle,2
49,2,16,0,False,2021-01-26T20:15:00Z,1,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-26,4801,1,27,Sokratis,2,Arsenal,0,Southampton,3
50,2,13,0,True,2021-01-30T17:30:00Z,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-16,4786,0,16,Sokratis,2,Arsenal,0,Man Utd,4
51,2,20,0,False,2021-02-02T18:00:00Z,2,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-15,4773,0,15,Sokratis,2,Arsenal,0,Wolves,3
52,2,2,0,False,2021-02-06T12:30:00Z,1,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-23,4749,0,23,Sokratis,2,Arsenal,0,Aston Villa,3
53,2,10,0,True,2021-02-14T16:30:00Z,4,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-25,4722,0,25,Sokratis,2,Arsenal,0,Leeds,3
54,2,12,0,True,2021-02-21T16:30:00Z,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-21,4704,0,21,Sokratis,2,Arsenal,0,Man City,5
55,2,9,0,False,2021-02-28T12:00:00Z,1,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-18,4686,0,18,Sokratis,2,Arsenal,0,Leicester,4
56,2,4,0,False,2021-03-06T12:30:00Z,1,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-15,4672,0,15,Sokratis,2,Arsenal,0,Burnley,2
57,2,17,0,True,2021-03-14T16:30:00Z,2,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-10,4661,0,10,Sokratis,2,Arsenal,0,Spurs,4
58,2,19,0,False,2021-03-21T15:00:00Z,3,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-11,4650,0,11,Sokratis,2,Arsenal,0,West Ham,4
59,2,11,0,True,2021-04-03T19:00:00Z,0,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-6,4645,0,6,Sokratis,2,Arsenal,0,Liverpool,4
60,3,8,0,False,2020-09-12T11:30:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,69564,0,0,David Luiz,2,Arsenal,1344,Fulham,3
61,3,19,1,True,2020-09-19T19:00:00Z,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,55,-23455,49797,1738,25193,David Luiz,2,Arsenal,1344,West Ham,4
62,3,11,1,False,2020-09-28T19:00:00Z,3,1,3,90,0,0,0,3,0,0,0,0,0,0,0,11,20.2,3.2,0.0,2.3,55,711,61983,7407,6696,David Luiz,2,Arsenal,1344,Liverpool,4
63,3,15,2,True,2020-10-04T13:00:00Z,2,1,4,90,0,0,0,1,0,0,0,0,0,0,0,13,23.0,0.8,0.0,2.4,55,1264,69592,6180,4916,David Luiz,2,Arsenal,1344,Sheffield Utd,2
64,3,12,2,False,2020-10-17T16:30:00Z,1,0,5,90,0,0,0,1,0,0,0,0,0,0,0,12,14.6,3.3,19.0,3.7,55,-1132,73952,5063,6195,David Luiz,2,Arsenal,1344,Man City,5
65,3,9,1,True,2020-10-25T19:15:00Z,0,1,6,48,0,0,0,0,0,0,0,0,0,0,0,12,8.8,2.5,2.0,1.3,55,2396,79892,6821,4425,David Luiz,2,Arsenal,1344,Leicester,4
66,3,13,0,False,2020-11-01T16:30:00Z,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-8610,72271,2305,10915,David Luiz,2,Arsenal,1344,Man Utd,4
67,3,2,0,True,2020-11-08T19:15:00Z,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-4860,68445,1916,6776,David Luiz,2,Arsenal,1344,Aston Villa,3
68,3,10,0,False,2020-11-22T16:30:00Z,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,209,71295,3796,3587,David Luiz,2,Arsenal,1344,Leeds,3
69,3,20,0,True,2020-11-29T19:15:00Z,1,2,10,45,0,0,0,2,0,0,0,0,0,0,0,1,5.4,13.3,1.0,2.0,55,-2987,69062,1475,4462,David Luiz,2,Arsenal,1344,Wolves,3
70,3,17,0,False,2020-12-06T16:30:00Z,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-5802,63329,143,5945,David Luiz,2,Arsenal,1344,Spurs,4
71,3,4,0,True,2020-12-13T19:15:00Z,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-3259,60432,101,3360,David Luiz,2,Arsenal,1344,Burnley,2
72,3,16,1,True,2020-12-16T18:00:00Z,1,1,13,25,0,0,0,0,0,0,0,0,0,0,0,4,5.2,0.0,0.0,0.5,55,-1763,58844,40,1803,David Luiz,2,Arsenal,1344,Southampton,3
73,3,7,1,False,2020-12-19T17:30:00Z,2,1,14,90,0,0,0,2,0,0,0,0,0,0,0,14,22.2,2.7,18.0,4.3,54,-84,59159,855,939,David Luiz,2,Arsenal,1344,Everton,3
74,3,5,0,True,2020-12-26T17:30:00Z,3,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-497,59418,1037,1534,David Luiz,2,Arsenal,1344,Chelsea,4
75,3,3,0,False,2020-12-29T18:00:00Z,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-1474,58025,164,1638,David Luiz,2,Arsenal,1344,Brighton,3
76,3,18,0,False,2021-01-02T20:00:00Z,0,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-1414,56695,73,1487,David Luiz,2,Arsenal,1344,West Brom,2
77,3,6,5,True,2021-01-14T20:00:00Z,0,0,18,90,0,0,1,0,0,0,0,1,0,0,0,19,12.0,1.7,2.0,1.6,54,407,59279,1842,1435,David Luiz,2,Arsenal,1344,Crystal Palace,3
78,3,14,6,True,2021-01-18T20:00:00Z,3,0,19,90,0,0,1,0,0,0,0,0,0,0,0,19,4.0,1.3,14.0,1.9,54,280,58406,923,643,David Luiz,2,Arsenal,1344,Newcastle,2
79,3,16,2,False,2021-01-26T20:15:00Z,1,3,20,90,0,0,0,1,0,0,0,0,0,0,0,9,3.6,0.8,0.0,0.4,54,675,59961,1774,1099,David Luiz,2,Arsenal,1344,Southampton,3
80,3,13,6,True,2021-01-30T17:30:00Z,0,0,21,90,0,0,1,0,0,0,0,0,0,0,0,26,13.8,0.8,30.0,4.5,54,-150,60191,900,1050,David Luiz,2,Arsenal,1344,Man Utd,4
81,3,20,-3,False,2021-02-02T18:00:00Z,2,1,22,47,0,0,0,2,0,0,0,0,1,0,0,-5,0.0,0.3,2.0,0.0,54,4349,65560,5240,891,David Luiz,2,Arsenal,1344,Wolves,3
82,3,2,0,False,2021-02-06T12:30:00Z,1,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-6063,59297,197,6260,David Luiz,2,Arsenal,1344,Aston Villa,3
83,3,10,1,True,2021-02-14T16:30:00Z,4,2,24,90,0,0,0,2,0,0,0,0,0,0,0,13,15.2,11.1,2.0,2.8,54,31,60243,1353,1322,David Luiz,2,Arsenal,1344,Leeds,3
84,3,12,1,True,2021-02-21T16:30:00Z,0,1,25,8,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,54,380,61292,1385,1005,David Luiz,2,Arsenal,1344,Man City,5
85,3,9,8,False,2021-02-28T12:00:00Z,1,3,26,90,1,0,0,1,0,0,0,0,0,0,0,25,44.4,0.6,21.0,6.6,54,-378,61560,863,1241,David Luiz,2,Arsenal,1344,Leicester,4
86,3,4,2,False,2021-03-06T12:30:00Z,1,1,27,90,0,0,0,1,0,0,0,0,0,0,0,15,14.4,0.8,0.0,1.5,54,5953,68830,7166,1213,David Luiz,2,Arsenal,1344,Burnley,2
87,3,17,2,True,2021-03-14T16:30:00Z,2,1,28,90,0,0,0,1,0,0,0,0,0,0,0,14,17.8,1.0,2.0,2.1,54,-1654,67480,1697,3351,David Luiz,2,Arsenal,1344,Spurs,4
88,3,19,1,False,2021-03-21T15:00:00Z,3,3,29,90,0,0,0,3,0,0,0,0,0,0,0,17,20.0,1.0,10.0,3.1,54,10883,92390,12847,1964,David Luiz,2,Arsenal,1344,West Ham,4
89,3,11,0,True,2021-04-03T19:00:00Z,0,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-5866,73624,1128,6994,David Luiz,2,Arsenal,1344,Liverpool,4
90,4,8,7,False,2020-09-12T11:30:00Z,0,3,1,90,1,0,1,0,0,0,0,1,0,0,0,19,36.6,15.3,54.0,10.6,120,0,2823465,0,0,Aubameyang,3,Arsenal,2007,Fulham,3
91,4,19,5,True,2020-09-19T19:00:00Z,2,1,2,90,0,1,0,1,0,0,0,0,0,0,0,20,28.0,36.4,15.0,7.9,120,-76570,3002806,146991,223561,Aubameyang,3,Arsenal,2007,West Ham,4
92,4,11,2,False,2020-09-28T19:00:00Z,3,1,3,90,0,0,0,3,0,0,0,0,0,0,0,5,4.2,0.9,4.0,0.9,119,-967555,2046859,50656,1018211,Aubameyang,3,Arsenal,2007,Liverpool,4
93,4,15,2,True,2020-10-04T13:00:00Z,2,1,4,90,0,0,0,1,0,0,0,0,0,0,0,10,9.4,4.6,30.0,4.4,119,-120167,2000213,106551,226718,Aubameyang,3,Arsenal,2007,Sheffield Utd,2
94,4,12,2,False,2020-10-17T16:30:00Z,1,0,5,90,0,0,0,1,0,0,0,0,0,0,0,7,8.6,29.9,2.0,4.1,118,-582811,1397443,29415,612226,Aubameyang,3,Arsenal,2007,Man City,5
95,4,9,2,True,2020-10-25T19:15:00Z,0,1,6,90,0,0,0,1,0,0,0,0,0,0,0,12,6.6,16.0,12.0,3.5,118,-235512,1193283,14819,250331,Aubameyang,3,Arsenal,2007,Leicester,4
96,4,13,8,False,2020-11-01T16:30:00Z,0,1,7,86,1,0,1,0,0,0,0,1,0,0,1,31,34.0,16.4,26.0,7.6,117,-191185,1011750,6334,197519,Aubameyang,3,Arsenal,2007,Man Utd,4
97,4,2,2,True,2020-11-08T19:15:00Z,0,3,8,90,0,0,0,3,0,0,0,0,0,0,0,7,6.0,28.3,8.0,4.2,117,7189,1037701,53375,46186,Aubameyang,3,Arsenal,2007,Aston Villa,3
98,4,10,3,False,2020-11-22T16:30:00Z,0,0,9,90,0,0,1,0,0,0,0,0,0,0,0,4,5.6,14.4,39.0,5.9,117,-74110,961065,43782,117892,Aubameyang,3,Arsenal,2007,Leeds,3
99,4,20,2,True,2020-11-29T19:15:00Z,1,2,10,90,0,0,0,2,0,0,0,0,0,0,0,2,0.6,1.3,61.0,6.3,116,-107416,850482,5512,112928,Aubameyang,3,Arsenal,2007,Wolves,3
100,4,17,2,False,2020-12-06T16:30:00Z,2,0,11,90,0,0,0,2,0,0,0,0,0,0,0,6,1.8,7.3,26.0,3.5,115,-108638,742348,2646,111284,Aubameyang,3,Arsenal,2007,Spurs,4
101,4,4,0,True,2020-12-13T19:15:00Z,0,1,12,90,0,0,0,1,1,0,0,0,0,0,0,-1,7.4,18.5,68.0,9.4,115,-47634,703369,16755,64389,Aubameyang,3,Arsenal,2007,Burnley,2
102,4,16,10,True,2020-12-16T18:00:00Z,1,1,13,90,1,0,0,1,0,0,0,0,0,0,3,24,37.8,11.9,27.0,7.7,115,-52013,650088,4169,56182,Aubameyang,3,Arsenal,2007,Southampton,3
103,4,7,0,False,2020-12-19T17:30:00Z,2,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,114,-16083,635555,5217,21300,Aubameyang,3,Arsenal,2007,Everton,3
104,4,5,0,True,2020-12-26T17:30:00Z,3,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,114,-64785,569463,830,65615,Aubameyang,3,Arsenal,2007,Chelsea,4
105,4,3,3,False,2020-12-29T18:00:00Z,0,1,16,90,0,0,1,0,0,0,0,0,0,0,0,0,4.6,7.6,29.0,4.1,114,-5669,566389,6786,12455,Aubameyang,3,Arsenal,2007,Brighton,3
106,4,18,3,False,2021-01-02T20:00:00Z,0,4,17,90,0,0,1,0,0,0,0,0,0,0,0,8,7.6,5.5,32.0,4.5,114,1821,569293,14647,12826,Aubameyang,3,Arsenal,2007,West Brom,2
107,4,6,3,True,2021-01-14T20:00:00Z,0,0,18,90,0,0,1,0,0,0,0,0,0,0,0,11,12.2,8.3,29.0,5.0,113,-11762,575850,13248,25010,Aubameyang,3,Arsenal,2007,Crystal Palace,3
108,4,14,15,True,2021-01-18T20:00:00Z,3,0,19,78,2,0,1,0,0,0,0,0,0,0,2,37,61.2,3.7,57.0,12.2,113,-16905,539555,1436,18341,Aubameyang,3,Arsenal,2007,Newcastle,2
109,4,16,0,False,2021-01-26T20:15:00Z,1,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,113,4886,548082,36694,31808,Aubameyang,3,Arsenal,2007,Southampton,3
110,4,13,0,True,2021-01-30T17:30:00Z,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,113,-22681,524991,1164,23845,Aubameyang,3,Arsenal,2007,Man Utd,4
111,4,20,1,False,2021-02-02T18:00:00Z,2,1,22,29,0,0,0,0,0,0,0,0,0,0,0,5,3.0,0.3,18.0,2.1,113,-8191,517358,3402,11593,Aubameyang,3,Arsenal,2007,Wolves,3
112,4,2,1,False,2021-02-06T12:30:00Z,1,0,23,31,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.6,12.0,1.1,113,7644,526229,14141,6497,Aubameyang,3,Arsenal,2007,Aston Villa,3
113,4,10,20,True,2021-02-14T16:30:00Z,4,2,24,90,3,0,0,2,0,0,0,0,0,0,3,56,102.2,27.7,97.0,22.7,113,-11009,515502,3811,14820,Aubameyang,3,Arsenal,2007,Leeds,3
114,4,12,2,True,2021-02-21T16:30:00Z,0,1,25,90,0,0,0,1,0,0,0,0,0,0,0,4,0.0,3.2,4.0,0.7,113,22988,540800,30474,7486,Aubameyang,3,Arsenal,2007,Man City,5
115,4,9,1,False,2021-02-28T12:00:00Z,1,3,26,7,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.3,5.0,0.4,113,-6528,533795,11941,18469,Aubameyang,3,Arsenal,2007,Leicester,4
116,4,4,8,False,2021-03-06T12:30:00Z,1,1,27,90,1,0,0,1,0,0,0,0,0,0,1,18,31.0,2.5,68.0,10.2,113,70295,607950,79805,9510,Aubameyang,3,Arsenal,2007,Burnley,2
117,4,17,0,True,2021-03-14T16:30:00Z,2,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,114,54493,662505,77539,23046,Aubameyang,3,Arsenal,2007,Spurs,4
118,4,19,2,False,2021-03-21T15:00:00Z,3,3,29,80,0,0,0,3,0,0,0,0,0,0,0,8,5.6,5.3,6.0,1.7,115,305129,1218307,320820,15691,Aubameyang,3,Arsenal,2007,West Ham,4
119,4,11,2,True,2021-04-03T19:00:00Z,0,3,30,76,0,0,0,2,0,0,0,0,0,0,0,10,14.2,26.2,2.0,4.2,114,-186675,781355,9891,196566,Aubameyang,3,Arsenal,2007,Liverpool,4
120,5,8,0,False,2020-09-12T11:30:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,35774,0,0,Cédric,2,Arsenal,744,Fulham,3
121,5,19,0,True,2020-09-19T19:00:00Z,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-11854,27448,901,12755,Cédric,2,Arsenal,744,West Ham,4
122,5,11,0,False,2020-09-28T19:00:00Z,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-8218,20173,449,8667,Cédric,2,Arsenal,744,Liverpool,4
123,5,15,0,True,2020-10-04T13:00:00Z,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-3849,16771,218,4067,Cédric,2,Arsenal,744,Sheffield Utd,2
124,5,12,0,False,2020-10-17T16:30:00Z,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-1444,16059,518,1962,Cédric,2,Arsenal,744,Man City,5
